id,airport_ref,airport_ident,type,description,frequency_mhz
49399,4939,MYEF,RDO,NASSAU RDO,124.4
49411,4940,MYEG,AWOS,AWOS,134.775
49412,4940,MYEG,RDO,NASSAU RDO,124.2
49413,4940,MYEG,UNIC,UNICOM,122.8
49393,4941,MYEH,RDO,NASSAU RDO,124.1
49394,4941,MYEH,UNIC,UNICOM,122.8
49395,4942,MYEM,AFIS,AFIS,122.8
49396,4942,MYEM,APP,NASSAU APP,121
49397,4942,MYEM,RDO,NASSAU RDO,118.45
49410,4943,MYEN,UNIC,UNICOM,122.8
49390,4944,MYER,UNIC,UNICOM,122.8
49369,4945,MYES,UNIC,UNICOM,122.8
49387,4946,MYGF,APP,APP,126.5
49388,4946,MYGF,GND,GND,121.7
49389,4946,MYGF,TWR,TWR,118.5
49376,4947,MYIG,RDO,NASSAU RDO,124.2
49377,4947,MYIG,UNIC,UNICOM,122.8
49382,4949,MYLS,UNIC,UNICOM,122.8
49400,4951,MYNN,APP,APP,121
49401,4951,MYNN,ATIS,ATIS,118.7
49402,4951,MYNN,CLD,CLNC DEL,118.3
49403,4951,MYNN,CTAF,CTAF,122.95
49404,4951,MYNN,GND,GND,121.7
49405,4951,MYNN,RDO,RDO,128
49406,4951,MYNN,TWR,TWR,119.5
49407,4951,MYNN,UNIC,UNICOM,123
49370,4953,MYRP,UNIC,UNICOM,122.8
49383,4954,MYSM,RDO,NASSAU RDO,124.6
49384,4954,MYSM,UNIC,UNICOM,122.8
49430,4956,MZBZ,APP,BELIZE APP,121
49431,4956,MZBZ,GND,GND,121.9
49432,4956,MZBZ,RDO,BELIZE RDO,126.9
49433,4956,MZBZ,TWR,BELIZE TWR,118
51687,4957,NCAI,CTAF,CTAF,118.1
51684,4958,NCRG,APP,APP,118.1
51685,4958,NCRG,RDO,RDO,342.5
51686,4958,NCRG,TWR,TWR,118.1
52148,4959,NFFN,A/G,RDO,346.7
52149,4959,NFFN,ACC,FIS,126.7
52150,4959,NFFN,APP,APP,119.1
52151,4959,NFFN,ATIS,TRML INFO,127.9
52152,4959,NFFN,GND,GND,118.1
52153,4959,NFFN,TWR,TWR,118.1
52145,4960,NFNA,APP,APP,119.7
52146,4960,NFNA,ATIS,TRML INFO,128.5
52147,4960,NFNA,TWR,TWR,119.7
52154,4961,NFNL,AFIS,RDO,122.9
57779,4962,NFTF,AFIS,RDO,322.6
57780,4962,NFTF,AFIS,RDO,884.6
57781,4962,NFTF,APP,APP,118.5
57782,4962,NFTF,GND,GND,121.9
57783,4962,NFTF,TWR,TWR,118.5
57786,4963,NFTL,AFIS,LIFUKA FS,118.1
57787,4963,NFTL,FSS,LIFUKA FS,118.1
57784,4964,NFTV,AFIS,FLT SVC,118.1
57785,4964,NFTV,FSS,FLT SVC,322.6
54874,4972,NGTA,AFIS,FSS,118.1
54875,4972,NGTA,CTAF,TARAWA RDO,118.1
54876,4972,NGTA,CTAF,TARAWA RDO,1133.9
54877,4973,NGTE,AFIS,FLT SVC,655.3
55682,4974,NIUE,AFIS,FSS,118.1
55683,4974,NIUE,RDO,RDO,655.3
71801,4975,NLWW,A/G,RDO,653.3
71802,4975,NLWW,AFIS,INFO,118.3
71803,4975,NLWW,MISC,VDF,118.3
71809,4976,NSFA,APP,APP,118.1
71810,4976,NSFA,APP,APP,655.3
71811,4976,NSFA,APP,APP,1790.4
71812,4976,NSFA,INFO,RDO,118.1
71813,4976,NSFA,INFO,RDO,655.3
71814,4976,NSFA,INFO,RDO,1790.4
71815,4976,NSFA,TWR,TWR,118.1
71816,4976,NSFA,TWR,TWR,655.3
71817,4976,NSFA,TWR,TWR,1790.4
48350,4977,NSFQ,CTAF,CTAF,122.9
48347,4978,NSTU,A/D,FALEOLO APP/DEP,126.9
48348,4978,NSTU,CTAF,CTAF,122.9
48349,4978,NSTU,UNIC,UNICOM,118.3
52174,4979,NTAA,APP,APP,118.1
52175,4979,NTAA,ATIS,ATIS,128.8
52176,4979,NTAA,GND,GND,121.9
52177,4979,NTAA,TWR,TWR,118.1
52182,4980,NTAR,AFIS,INFO,118.3
52192,4981,NTAT,AFIS,INFO,118.3
52181,4983,NTGA,AFIS,INFO,119.6
52195,4985,NTGC,AFIS,INFO,119.5
52205,4987,NTGF,AFIS,INFO,119.9
52179,4988,NTGI,AFIS,INFO,124.3
52178,4989,NTGJ,AFIS,INFO,118.3
52180,4990,NTGK,AFIS,INFO,118.9
52186,4991,NTGM,AFIS,INFO,121.4
52204,4993,NTGT,AFIS,INFO,118.5
52171,4994,NTGU,AFIS,INFO,118.9
52196,4995,NTGV,AFIS,INFO,119.9
52170,4997,NTHE,CTAF,INFO,118.9
52198,5000,NTKR,AFIS,INFO,118.7
52197,5001,NTMD,AFIS,INFO,118.3
52172,5002,NTMN,AFIS,INFO,119.5
52173,5002,NTMN,RDO,TAHITI RDO,568
52199,5003,NTTB,APP,TAHITI CON,134.7
52200,5003,NTTB,TWR,TWR,118.9
52187,5004,NTTG,A/G,RDO,568
52188,5004,NTTG,APP,TAHITI CTL,134.7
52189,5004,NTTG,GND,GND,118.3
52190,5004,NTTG,MISC,VDF,118.3
52191,5004,NTTG,TWR,TWR,118.3
52183,5005,NTTH,APP,TAHITI CON,134.7
52184,5005,NTTH,GND,GND,119.3
52185,5005,NTTH,TWR,TWR,119.3
52201,5006,NTTM,APP,TAHITI APP,121.3
52202,5006,NTTM,ATIS,TAHITI,128.8
52203,5006,NTTM,TWR,TAHITI TWR,118.1
52206,5008,NTTP,A/G,TAHITI INFO,134.7
52207,5008,NTTP,AFIS,INFO,118.3
52193,5009,NTTR,APP,TAHITI CON,134.7
52194,5009,NTTR,TWR,TWR,118.5
55700,5010,NVSS,CTAF,CTAF,118.1
55701,5010,NVSS,FSS,PORT VILA FLT SVC,655.3
55695,5011,NVVV,AFIS,FLT SVC,120.7
55696,5011,NVVV,AFIS,FLT SVC,1133.9
55697,5011,NVVV,CTAF,CTAF,120.7
55698,5011,NVVV,TWR,TWR,120.7
55699,5011,NVVV,TWR,TWR,1133.9
55693,5012,NVVW,AFIS,VILA FLT SVC,655.3
55694,5012,NVVW,CTAF,CTAF,120.7
55658,5013,NWWD,AFIS,AFIS,122.5
55659,5014,NWWE,AFIS,TONTOUTA INFO,128.3
55660,5014,NWWE,APP,APP,118.9
55661,5014,NWWE,MISC,VDF,118.9
55662,5014,NWWE,TWR,TWR,118.9
55670,5015,NWWK,ATIS,TONTOUTA INFO,128.2
55679,5016,NWWL,AFIS,TONTOUTA INFO,125.1
55680,5016,NWWL,APP,TONTOUTA APP,119.7
55681,5016,NWWL,TWR,TWR,118.5
55673,5017,NWWM,APP,APP,124.3
55674,5017,NWWM,ATIS,ATIS,126.6
55675,5017,NWWM,MISC,VDF,124.3
55676,5017,NWWM,TWR,TWR,118.3
55677,5018,NWWR,AFIS,INFO,121.1
55678,5018,NWWR,ATIS,TONTOUTA INFO,125.1
55671,5019,NWWU,AFIS,INFO,121.3
55672,5019,NWWU,INFO,TONTOUTA INFO,128.2
55668,5020,NWWV,AFIS,INFO,118.7
55669,5020,NWWV,INFO,TONTOUTA INFO,125.1
55663,5021,NWWW,APP,TONTOUTA APP,119.7
55664,5021,NWWW,GND,GND,121.7
55665,5021,NWWW,INFO,TONTOUTA INFO,128.2
55666,5021,NWWW,MISC,VDF,118.1
55667,5021,NWWW,TWR,TONTOUTA TWR,118.1
56018,5023,NZAA,APP,APP,124.3
56019,5023,NZAA,ATIS,ATIS,127.8
56020,5023,NZAA,CLD,CLNC DEL,128.2
56021,5023,NZAA,GND,GND,121.9
56022,5023,NZAA,TWR,TWR,118.7
55936,5024,NZAP,AFIS,CHRISTCHURCH FIS,123.6
55937,5024,NZAP,AWIB,AWIB,125.2
55938,5024,NZAP,CTAF,CTAF,118.4
55939,5024,NZAP,UNIC,UNICOM,118.4
55913,5025,NZAR,AFIS,AUCKLAND CON,120.1
55914,5025,NZAR,AWIB,AWIB,121
55915,5025,NZAR,CTAF,CTAF,118.1
55916,5025,NZAR,UNIC,UNICOM,118.1
55990,5026,NZCH,APP,APP,124.1
55991,5026,NZCH,ATIS,ATIS,127.2
307667,5026,NZCH,CTRL,Control,120.9
307666,5026,NZCH,Delivery,Delivery,128.2
55992,5026,NZCH,GND,GND,121.9
55993,5026,NZCH,OPS,AMC OPS,122.5
55994,5026,NZCH,TWR,TWR,118.4
55971,5027,NZCI,A/G,RDO,118.1
55972,5027,NZCI,CTAF,CTAF,118.1
55949,5028,NZDN,AFIS,CHRISTCHURCH CON,129.3
55950,5028,NZDN,APP,APP,120.7
55951,5028,NZDN,ATIS,ATIS,128.8
55952,5028,NZDN,CTAF,CTAF,120.7
55953,5028,NZDN,TWR,TWR,120.7
56023,5030,NZGS,APP,APP,127.3
56024,5030,NZGS,ATIS,ATIS,126.4
56025,5030,NZGS,CTAF,CTAF,127.3
56026,5030,NZGS,TWR,TWR,127.3
56036,5031,NZGT,AFIS,CHRISTCHURCH FIS,123.5
56037,5031,NZGT,CTAF,ALPS TRAFFIC,118.6
55988,5032,NZHK,AFIS,CHRISTCHURCH FIS,118.5
55989,5032,NZHK,CTAF,CTAF,119.1
55977,5033,NZHN,APP,CHRISTCHURCH APP,125.3
55978,5033,NZHN,ATIS,ATIS,128.6
55979,5033,NZHN,CTAF,CTAF,122.9
55980,5033,NZHN,TWR,TWR,122.9
55933,5034,NZHS,AWIB,AWIB,132.95
55934,5034,NZHS,CTAF (CFZ),Hastings Traffic,125.8
55935,5034,NZHS,TWR,Napier Tower,129.9
49269,5035,NZIR,CNTR,MCMURDO CNTR,118.2
49270,5035,NZIR,EMR,INTL DISTRESS,218.2
49271,5035,NZIR,TWR,ICE TWR,126.2
307690,30001,NZKI,Unattended,,124.9
56000,5036,NZKK,AFIS,CHRISTCHURCH FIS,124.1
56001,5036,NZKK,CTAF,CTAF,119.4
55969,5037,NZKT,AFIS,CHRISTCHURCH FIS,127.1
55970,5037,NZKT,CTAF,CTAF,119.1
55995,5038,NZLX,AFIS,CHRISTCHURCH FIS,122.2
55996,5038,NZLX,CTAF,CTAF,119.1
55940,5039,NZMC,AFIS,CHRISTCHURCH FIS,123.5
55941,5039,NZMC,CTAF,ALPS TRAFFIC,118.6
55942,5039,NZMC,UNIC,UNICOM,131
56038,5040,NZMO,AFIS,QUEENSTOWN FIS,128
56039,5040,NZMO,CTAF,CTAF,119.1
55930,5041,NZMS,AFIS,OHAKEA CON,126.7
55931,5041,NZMS,AWIB,AWIB,132.8
55932,5041,NZMS,CTAF,CTAF,119.1
55960,5042,NZNP,AFIS,CHRISTCHURCH CON,123.7
55961,5042,NZNP,APP,APP,124.7
55962,5042,NZNP,ATIS,ATIS,127.05
55963,5042,NZNP,CTAF,CTAF,124.7
55964,5042,NZNP,TWR,TWR,124.7
55906,5043,NZNR,APP,APP,124.8
55907,5043,NZNR,ATIS,ATIS,121.8
55908,5043,NZNR,CTAF,CTAF,118.1
55909,5043,NZNR,TWR,TWR,124.8
55943,5044,NZNS,AFIS,CHRISTCHRIST CON,123.7
55944,5044,NZNS,APP,APP,127.4
55945,5044,NZNS,ATIS,ATIS,129.1
55946,5044,NZNS,CLD,CLNC DEL,123.3
55947,5044,NZNS,CTAF,CTAF,127.4
55948,5044,NZNS,TWR,TWR,127.4
55997,5045,NZNV,APP,APP,118.5
55998,5045,NZNV,CTAF,CTAF,118.5
55999,5045,NZNV,TWR,TWR,118.5
56013,5046,NZOH,APP,APP,125.1
56014,5046,NZOH,ATIS,ATIS,28.04
56015,5046,NZOH,CTAF,CTAF,134.5
56016,5046,NZOH,GND,GND,122.1
56017,5046,NZOH,TWR,TWR,134.5
55967,5047,NZOU,ACC,CHRISTCHURCH CON,129.3
55968,5047,NZOU,CTAF,CTAF,119.1
49267,5048,NZPG,CNTR,MCMURDO CNTR,118.2
49268,5048,NZPG,EMR,INTL DISTRESS,218.2
55917,5049,NZPM,APP,OHAKEA APP,125.1
55918,5049,NZPM,ATIS,ATIS,129.7
55919,5049,NZPM,CTAF,CTAF,120.6
55920,5049,NZPM,GND,GND,121.7
55921,5049,NZPM,TWR,TWR,120.6
55910,5050,NZPP,APP,WELLINGTON APP,122.3
55911,5050,NZPP,AWIB,AWIB,128.4
55912,5050,NZPP,CTAF,CTAF,118.3
56029,5051,NZQN,AFIS,FIS,128
56030,5051,NZQN,APP,APP,118.1
56031,5051,NZQN,ATIS,ATIS,126.4
56032,5051,NZQN,CTAF,CTAF,118.1
56033,5051,NZQN,GND,GND,121.9
56034,5051,NZQN,TWR,TWR,118.1
75302,30358,NZRC,CTAF,,130.2
55922,5052,NZRO,APP,CHRISTCHURCH APP,119.5
55923,5052,NZRO,ATIS,ATIS,128.8
55924,5052,NZRO,CTAF,CTAF,121.2
55925,5052,NZRO,TWR,TWR,121.2
55954,5053,NZRU,CTAF,CTAF,119.1
55955,5053,NZRU,OPS,MIL OPS,135.1
49279,5054,NZSP,CNTR,MCMURDO CNTR,118.2
49280,5054,NZSP,MISC,INTL DISTRESS,218.2
55926,5055,NZTG,APP,CHRISTCHURCH APP,119.5
55927,5055,NZTG,ATIS,ATIS,126.6
55928,5055,NZTG,CTAF,CTAF,118.3
55929,5055,NZTG,TWR,TWR,118.3
56027,5056,NZTU,CTRL,FLIGHT INFORMATION & TIMARU QNH ニ_ニ_ニ_ CHRISTCHURCH CONTROL,129.3
56028,5056,NZTU,Unattended,,119.5
56040,5057,NZUK,AFIS,CHRISTCHURCH FIS,123.5
56041,5057,NZUK,CTAF,CTAF,119.1
56008,5058,NZWB,ACC,CHRISTCHURCH CON,129.4
56009,5058,NZWB,APP,WELLINGTON APP,122.3
56010,5058,NZWB,ATIS,ATIS,126.05
56011,5058,NZWB,CTAF,CTAF,122.8
56012,5058,NZWB,TWR,TWR,122.8
49272,5059,NZWD,CNTR,MCMURDO CNTR,118.2
49273,5059,NZWD,MISC,INTL DISTRESS,218.2
49274,5059,NZWD,TWR,WILLIAMS FIELD TWR,126.2
56007,5060,NZWF,CTAF,CTAF,119.1
55986,5062,NZWK,AFIS,CHRISTCHURCH FIS,125.5
55987,5062,NZWK,CTAF,CTAF,118.6
55956,5063,NZWN,APP,APP,122.3
55957,5063,NZWN,ATIS,ATIS,126.9
55958,5063,NZWN,GND,GND,121.9
55959,5063,NZWN,TWR,TWR,118.8
55965,5064,NZWO,CTAF,CTAF,119.1
55966,5064,NZWO,TWR,NAPIER TWR,125.6
55973,5065,NZWP,APP,AUCKLAND APP,124.3
55974,5065,NZWP,ATIS,ATIS,128.3
55975,5065,NZWP,CTAF,CTAF,134.5
55976,5065,NZWP,TWR,TWR,134.5
56002,5066,NZWR,AFIS,CHRISTCHURCH FIS,124.9
56003,5066,NZWR,AWIB,AWIB,119.8
56004,5066,NZWR,CTAF,CTAF,118.6
56005,5067,NZWS,AFIS,CHRISTCHURCH FIS,118.7
56006,5067,NZWS,CTAF,CTAF,119.1
55984,5068,NZWU,AFIS,OHAKEA CON,120.4
55985,5068,NZWU,CTAF,CTAF,120.2
48237,5069,OAHR,TWR,TWR,118.1
48239,5070,OAIX,APP,APP,133.35
48240,5070,OAIX,ATIS,ATIS,134.25
48241,5070,OAIX,GND,GND,125.9
48242,5070,OAIX,MISC,KINGFISH QUEBEC,27.887
48243,5070,OAIX,PMSV,PMSV METRO,134.1
48244,5070,OAIX,TWR,TWR,118.5
48250,5071,OAJL,TWR,TWR,118.5
48252,5072,OAKB,APP,APP/DEP,131.6
48253,5072,OAKB,GND,GND,120.3
48254,5072,OAKB,TWR,TWR,129.4
48245,5073,OAKN,A/G,METRO,25.32
48246,5073,OAKN,APP,APP,120.8
48247,5073,OAKN,GCA,GCA,122.6
48248,5073,OAKN,GND,GND,126.7
48249,5073,OAKN,TWR,TWR,125.5
48256,5074,OAMN,RDO,RDO,118.1
75467,5075,OAMS,CONTROL,MAZAR CONTROL,121.25
48238,5075,OAMS,TWR,TWR,132
48255,5077,OASG,RDO,RDO,118.1
48251,5078,OAUZ,INFO,INFO,130.35
49286,5079,OBBI,APP,APP,127.85
49287,5079,OBBI,ATIS,ATIS,127.2
49288,5079,OBBI,GND,GND,121.675
49289,5079,OBBI,OPS,ATOC,32.175
49290,5079,OBBI,TWR,TWR,118.5
49281,5080,OBBS,ACP,COMD POST,32.137
49282,5080,OBBS,APP,APP,124.95
49283,5080,OBBS,GND,GND,125.95
49284,5080,OBBS,PTD,PTD,37.22
49285,5080,OBBS,TWR,TWR,125.45
56980,5082,OEAB,APP,KHAMIS APP,124.5
56981,5082,OEAB,GND,GND,121.7
56982,5082,OEAB,TWR,TWR,118.1
56917,5083,OEAH,CTAF,CTAF,122.8
56918,5083,OEAH,MISC,CRASH SVC,133.5
56919,5083,OEAH,RDO,RDO,131.5
56947,5084,OEBA,CTAF,CTAF,122.8
56948,5084,OEBA,EMR,CRASH SVC,133.5
56937,5085,OEBH,CTAF,CTAF,122.8
56938,5085,OEBH,EMR,FIRE RESCUE SVC,133.5
56922,5086,OEBQ,A/G,DISPATCH,138.22
56923,5086,OEBQ,CTAF,CTAF,122.8
56953,5087,OEDF,A/D,DAMMAM ARR/DEP,125
56954,5087,OEDF,APP,DAMMAM APP,126.3
75484,5087,OEDF,ATIS,,128.05
75485,5087,OEDF,GND,East,121.65
56955,5087,OEDF,GND,West,121.75
56956,5087,OEDF,TWR,TWR,124.35
56963,5089,OEDR,ACP,AMC OPS,127.9
56964,5089,OEDR,APP,APP,125.4
56965,5089,OEDR,ATIS,ATIS,117.2
56966,5089,OEDR,CLD,CLNC DEL,126.3
56967,5089,OEDR,GND,GND,121.6
56968,5089,OEDR,MISC,ACC SOF,28.03
56969,5089,OEDR,OPS,ACC OPS,30.165
56970,5089,OEDR,PMSV,PMSV METRO,25.99
56971,5089,OEDR,POST,HOTEL 1,913
56972,5089,OEDR,TWR,TWR,118.2
56927,5090,OEGN,GND,GND,121.9
56928,5090,OEGN,TWR,JAZAN TWR,118
56973,5091,OEGS,A/G,SAUDIA RDO,131.5
56974,5091,OEGS,GND,GND,121.9
56975,5091,OEGS,TWR,TWR,118
56988,5092,OEGT,CTAF,CTAF,122.8
56989,5092,OEGT,EMR,CRASH SVC,133.5
56983,5093,OEHL,A/G,SAUDIA RDO,131.5
56984,5093,OEHL,AFIS,INFO,118.7
56985,5093,OEHL,CTAF,CTAF,122.8
56986,5093,OEHL,EMR,FIRE RESCUE SVC,133.5
56987,5093,OEHL,GND,GND,121.9
56990,5095,OEJB,APP,DHAHRAN APP,130.5
56991,5095,OEJB,GND,GND,121.9
56992,5095,OEJB,TWR,TWR,120.5
56869,5097,OEJN,APP,JEDDAH APP,119.1
56870,5097,OEJN,ATIS,ATIS,126.2
56871,5097,OEJN,CLD,JEDDAH CLNC,121.8
56872,5097,OEJN,GND,GND,121.6
56873,5097,OEJN,TWR,JEDDAH TWR,118.2
56901,5098,OEKK,AFIS,INFO,120.7
56902,5098,OEKK,ATIS,ATIS,127.6
56903,5098,OEKK,CTAF,CTAF,122.8
56904,5098,OEKK,EMR,FIRE RESCUE SVC,133.5
56905,5098,OEKK,GND,GND,121.6
56976,5101,OEMA,APP,MADINAH APP,124.2
56977,5101,OEMA,ATIS,ATIS,114.1
56978,5101,OEMA,GND,GND,121.9
56979,5101,OEMA,TWR,MADINAH TWR,118.3
56909,5102,OENG,CTAF,CTAF,122.8
56910,5102,OENG,GND,GND,121.9
56911,5102,OENG,MISC,FIRE RESCUE SVC,133.5
56912,5102,OENG,TWR,TWR,118.5
56939,5103,OEPA,CTAF,CTAF,122.8
56940,5103,OEPA,MISC,CRASH SVC,133.5
56893,5104,OEPC,A/G,DISPATCH,138.25
56894,5104,OEPC,CTAF,CTAF,122.8
56993,5105,OEPF,A/G,DISPATCH,138.25
56994,5105,OEPF,CTAF,CTAF,122.8
56907,5107,OEPJ,A/G,DISPATCH,138.25
56908,5107,OEPJ,CTAF,CTAF,122.8
56997,5109,OEPS,APP,SULTAN APP,123.425
56998,5109,OEPS,ATIS,ATIS,136.975
56999,5109,OEPS,GND,GND,121.9
57000,5109,OEPS,POST,AMC COMD POST,127.9
57001,5109,OEPS,TWR,SULTAN TWR,126.8
56944,5110,OERB,CTAF,CTAF,122.8
56864,5111,OERF,CTAF,CTAF,122.8
56865,5111,OERF,MISC,CRASH SVC,133.5
56866,5111,OERF,RDO,RDO,131.5
56931,5112,OERK,APP,RIYADH APP,120
56932,5112,OERK,ATIS,ATIS,127.15
56933,5112,OERK,Ctrl,,126
56934,5112,OERK,GND,GND,121.6
56935,5112,OERK,TWR,TWR,118.6
56906,5113,OERM,CTAF,CTAF,122.8
56945,5114,OERR,CTAF,CTAF,122.8
56946,5114,OERR,EMR,CRASH SVC,133.5
56961,5115,OERT,A/G,AG,138.2
56962,5115,OERT,CTAF,CTAF,122.4
56995,5117,OESB,A/G,DISPATCH,138.25
56996,5117,OESB,CTAF,CTAF,122.8
56959,5118,OESH,CTAF,CTAF,122.8
56960,5118,OESH,EMR,CRASH SVC,133.5
56889,5119,OESK,CTAF,CTAF,122.8
56890,5119,OESK,EMR,CRASH SVC,133.5
56891,5119,OESK,GND,GND,121.9
56892,5119,OESK,TWR,TWR,118.9
56883,5121,OETB,APP,APP,24.59
56882,5121,OETB,APP,APP,119.7
56884,5121,OETB,ATIS,ATIS,115.7
56885,5121,OETB,CLD,CLNC DEL,128.75
56886,5121,OETB,GND,GND,126.3
56887,5121,OETB,POST,HOTEL 8,913
56888,5121,OETB,TWR,TWR,125.9
56895,5122,OETF,A/G,SAUDIA RDO,131.5
56896,5122,OETF,APP,APP,119.7
56897,5122,OETF,ATIS,ATIS,112.7
56898,5122,OETF,GND,GND,121.9
56899,5122,OETF,POST,HOTEL 4,730
298479,5122,OETF,Radar,Taif Radar,123.7
56900,5122,OETF,TWR,TWR,118.7
56957,5124,OETN,A/G,AG,138.2
56958,5124,OETN,CTAF,CTAF,122.4
56941,5125,OETR,A/G,SAUDIA RDO,131.5
56942,5125,OETR,CTAF,CTAF,122.8
56949,5127,OEWD,CTAF,CTAF,122.8
56950,5127,OEWD,MISC,CRASH SVC,133.5
56951,5128,OEWJ,CTAF,CTAF,122.8
56952,5128,OEWJ,MISC,CRASH SVC,133.5
56924,5129,OEYN,AFIS,INFO,118.1
56925,5129,OEYN,CTAF,CTAF,122.8
56926,5129,OEYN,MISC,FIRE RESCUE SVC,133.5
53994,5130,OIAA,ATIS,ATIS,126.85
53995,5130,OIAA,TWR,TWR,118.1
54054,5131,OIAD,APP,APP,34.4
54053,5131,OIAD,APP,APP,123.6
54055,5131,OIAD,TWR,TWR,122.3
54104,5132,OIAG,AFIS,INFO,122.1
54035,5133,OIAH,AFIS,INFO,122.1
54015,5134,OIAI,TWR,TWR,125.6
54090,5135,OIAJ,TWR,TWR,122.6
54018,5136,OIAM,TWR,ATIS,118.65
54051,5137,OIAW,ATIS,ATIS,126.4
54052,5137,OIAW,TWR,TWR,121.1
54105,5138,OIBA,AFIS,INFO,121.9
54076,5139,OIBB,APP,APP,38.54
54075,5139,OIBB,APP,APP,131.4
54077,5139,OIBB,ATIS,ATIS,126.2
54078,5139,OIBB,TWR,TWR,119.7
53996,5141,OIBI,TWR,TWR,118.125
54039,5143,OIBK,ATIS,ATIS,128
54040,5143,OIBK,TWR,TWR,118.45
54072,5144,OIBL,AFIS,INFO,121.7
54010,5145,OIBP,AFIS,INFO,118.125
54062,5146,OIBQ,AFIS,INFO,122.1
54017,5147,OIBS,AFIS,INFO,129
54014,5148,OIBV,AFIS,INFO,129
54070,5149,OICC,ATIS,KERMANSHAH INFO,126.8
54071,5149,OICC,TWR,KERMANSHAH TWR,122.45
54001,5150,OICI,AFIS,INFO,118.8
54061,5151,OICK,AFIS,INFO,118.35
54087,5152,OICS,ATIS,INFO,128.45
54088,5152,OICS,TWR,TWR,122.9
54029,5153,OIFE,AFIS,INFO,118.5
53990,5154,OIFH,TWR,TWR,128.1
53991,5155,OIFK,TWR,TWR,118.175
54057,5156,OIFM,APP,APP,31.75
54056,5156,OIFM,APP,APP,122.05
54058,5156,OIFM,ATIS,ATIS,128.25
54059,5156,OIFM,GND,GND,121.9
54060,5156,OIFM,TWR,TWR,118.3
54102,5157,OIFP,TWR,TWR,118.1
54004,5158,OIFS,AFIS,INFO,118.5
54066,5159,OIGG,ATIS,INFO,126.2
54067,5159,OIGG,TWR,TWR,122.7
54013,5160,OIHH,TWR,TWR,123.5
53993,5161,OIHR,AFIS,INFO,118.65
53989,5163,OIIA,TWR,TWR,130.175
54103,5164,OIIC,TWR,TWR,125.2
54011,5165,OIID,TWR,TWR,126
54106,5166,OIIE,ATIS,ATIS,127.2
54107,5166,OIIE,GND,GND,121.6
54108,5166,OIIE,TWR,TWR,118.7
54089,5167,OIIG,TWR,TWR,118.8
54043,5168,OIII,APP,APP,119.7
54044,5168,OIII,ATIS,ATIS,128
54045,5168,OIII,GND,GND,121.7
54046,5168,OIII,TWR,TWR,118.1
54065,5169,OIIK,AFIS,INFO,118.3
75298,5169,OIIK,Manual,Meraj Dispatch,135.7
75299,5169,OIIK,TIBA,,135.175
53988,5170,OIIM,TWR,TWR,130.1
54047,5172,OIKB,APP,APP,124.2
54048,5172,OIKB,ATIS,ATIS,128.65
54049,5172,OIKB,TWR,TWR,118.1
54026,5173,OIKJ,AAS,INFO,118.65
54031,5174,OIKK,ATIS,ATIS,127.25
54032,5174,OIKK,TWR,TWR,122.5
54005,5175,OIKM,AFIS,INFO,124.15
54006,5175,OIKM,GND,GND,121.9
54024,5176,OIKP,TWR,TWR,123.15
53998,5177,OIKQ,AFIS,INFO,118.05
54098,5178,OIKR,AFIS,INFO,118.7
53999,5179,OIKY,AFIS,INFO,123.25
54038,5180,OIMB,AFIS,INFO,127.1
54079,5182,OIMJ,AFIS,INFO,124.35
54080,5182,OIMJ,GND,GND,121.95
54099,5183,OIMM,APP,APP,127.3
54100,5183,OIMM,ATIS,ATIS,126.4
54101,5183,OIMM,TWR,TWR,118.1
54007,5184,OIMN,AFIS,INFO,118.2
54008,5185,OIMS,AFIS,INFO,118.15
54063,5186,OIMT,AFIS,INFO,122.55
54064,5186,OIMT,GND,GND,121.6
54073,5187,OINE,AFIS,AFIS,121.9
54109,5188,OING,TWR,TWR,118.75
54025,5190,OINN,TWR,TWR,124.6
54012,5191,OINR,TWR,TWR,122.9
54027,5192,OINZ,ATIS,DASHT E NAZ INFO,126.85
54028,5192,OINZ,TWR,TWR,118.45
54086,5193,OISF,AFIS,INFO,118.95
54030,5194,OISJ,AFIS,INFO,121.7
54019,5195,OISL,AFIS,INFO,127.35
53997,5196,OISR,AFIS,INFO,122.65
54092,5197,OISS,APP,APP,34.4
54091,5197,OISS,APP,APP,119
54093,5197,OISS,ATIS,ATIS,127
54094,5197,OISS,TWR,TWR,118.1
53992,5198,OISY,AFIS,AFIS,121.8
54009,5199,OITK,INFO,INFO,122.25
54041,5200,OITL,AFIS,INFO,118.15
54042,5200,OITL,ATIS,ATIS,126.65
54050,5201,OITM,AFIS,INFO,127.45
54074,5202,OITP,AFIS,INFO,122.8
54033,5203,OITR,ATIS,ATIS,127.25
54034,5203,OITR,TWR,TWR,118.25
54095,5204,OITT,APP,APP,122.5
54096,5204,OITT,ATIS,INFO,127
54097,5204,OITT,TWR,TWR,124.1
54110,5205,OITZ,AFIS,INFO,121.75
54002,5206,OIYY,ATIS,ATIS,126.25
54003,5206,OIYY,TWR,TWR,121.9
54037,5207,OIZB,AFIS,INFO,118.35
54081,5208,OIZC,APP,APP,134.1
54083,5208,OIZC,TWR,TWR,31.75
54082,5208,OIZC,TWR,TWR,125.2
54068,5209,OIZH,ATIS,ATIS,128.45
54069,5209,OIZH,TWR,TWR,118.1
54023,5210,OIZI,AFIS,INFO,121.7
54000,5211,OIZS,AFIS,INFO,126.775
